Unnamed: 0,b_b_mm,h_b_mm,As_d,As_n,L_kr_m,q_ts_m,def,target
94196,450,465,16,1,2.1,0.88,0.125,1
94200,255,430,12,1,3.0,0.88,0.487,1
94203,230,390,20,3,3.6,1.54,0.2,1
94212,460,475,12,2,1.2,1.79,0.071,1
94217,445,405,12,3,3.9,2.46,0.828,1
94219,340,405,14,3,1.2,0.75,0.018,1
94226,160,540,12,3,6.0,1.06,0.647,1
94237,170,535,12,3,1.2,1.05,0.026,1
94242,200,565,12,3,3.0,0.62,0.089,1
94247,355,480,18,2,2.7,1.71,0.16,1
94248,480,540,14,3,3.0,2.22,0.242,1
94251,445,440,18,1,4.5,1.35,0.749,1
94266,275,550,14,1,2.7,1.74,0.447,1
94269,305,575,20,3,5.7,0.54,0.105,1
94273,350,460,12,3,4.2,2.06,0.707,1
94274,230,380,12,3,1.5,0.51,0.028,1
94288,215,550,18,3,4.8,0.95,0.172,1
94290,170,495,20,1,0.8999999999999999,0.51,0.009,1
94291,185,445,20,1,2.1,1.54,0.157,1
94293,450,470,16,1,1.2,1.18,0.054,1
94308,140,565,16,2,2.7,0.56,0.057,1
94316,235,555,12,1,3.3,0.54,0.277,1
94321,370,520,20,1,3.0,1.74,0.295,1
94327,145,475,12,2,5.7,0.64,0.598,1
94335,260,375,16,1,1.7999999999999998,2.03,0.272,1
94336,275,535,20,2,3.3,1.82,0.189,1
94338,150,495,16,2,2.4,0.76,0.071,1
94339,455,490,14,2,4.5,1.66,0.671,1
94353,495,375,18,3,2.7,1.41,0.117,1
94355,165,580,16,1,2.7,1.12,0.213,1
94361,310,555,16,3,1.2,0.74,0.01,1
94364,440,500,18,3,4.5,1.8,0.301,1
94366,320,560,20,2,5.1,2.35,0.548,1
94371,345,470,18,3,0.8999999999999999,2.4,0.018,1
94381,335,515,14,3,2.1,2.21,0.126,1
94383,460,410,12,1,3.6,0.87,0.724,1
94387,305,480,14,3,3.3,0.75,0.114,1
94388,270,470,18,3,5.4,2.11,0.567,1
94392,435,520,18,3,2.1,2.43,0.085,1
94406,490,595,18,1,5.4,0.93,0.537,1
94408,450,560,14,2,3.3,1.63,0.308,1
94423,380,400,14,1,3.0,2.06,0.911,1
94425,265,515,12,3,2.7,0.73,0.093,1
94427,405,550,14,3,3.3,0.64,0.083,1
94428,235,375,14,1,2.1,0.91,0.214,1
94430,480,370,12,1,3.6,0.99,0.918,1
94432,370,500,16,3,3.3,1.24,0.14,1
94438,465,385,20,2,2.4,0.73,0.056,1
94445,240,585,14,1,2.7,0.68,0.164,1
94457,430,355,14,3,2.7,1.14,0.16,1
94460,190,600,12,1,4.5,0.59,0.52,1
94468,185,495,20,2,3.0,1.24,0.121,1
94471,255,590,20,3,2.4,2.49,0.085,1
94475,395,380,16,1,1.5,1.73,0.157,1
94477,295,575,16,3,1.7999999999999998,1.84,0.054,1
94487,325,370,12,1,2.1,2.35,0.745,1
94490,455,525,18,1,4.2,0.51,0.204,1
94498,415,475,16,2,2.4,2.06,0.191,1
94500,280,480,18,3,5.7,2.21,0.644,1
94510,480,515,18,2,3.9,1.74,0.311,1
94516,265,590,14,1,4.5,1.23,0.814,1
94523,245,420,12,2,1.5,1.41,0.102,1
94524,495,365,14,1,2.4,1.37,0.426,1
94525,145,575,20,1,1.2,1.14,0.029,1
94531,445,455,16,2,5.1,1.91,0.835,1
94533,285,525,20,2,2.4,2.17,0.121,1
94534,455,465,12,2,2.7,0.83,0.172,1
94535,150,370,16,1,1.2,0.73,0.045,1
94539,410,515,16,2,6.0,1.46,0.774,1
94545,455,420,14,3,2.1,0.54,0.038,1
94553,400,480,16,3,0.8999999999999999,2.29,0.02,1
94560,490,375,20,3,1.2,1.04,0.014,1
94565,490,565,12,2,3.0,0.56,0.116,1
94566,305,575,18,3,0.8999999999999999,1.72,0.01,1
94574,365,440,20,1,3.0,1.51,0.307,1
94592,400,415,16,2,5.4,1.42,0.773,1
94594,435,540,12,1,1.2,1.84,0.127,1
94597,475,390,18,1,3.3,1.88,0.639,1
94600,405,535,12,1,2.1,1.37,0.294,1
94606,225,495,20,1,0.8999999999999999,1.18,0.019,1
94616,390,390,16,3,4.2,2.43,0.585,1
94621,195,520,14,3,3.3,0.76,0.109,1
94624,370,585,14,2,1.2,1.84,0.044,1
94626,240,435,16,3,1.2,1.28,0.023,1
94635,235,385,14,2,2.4,2.23,0.342,1
94640,275,490,18,1,2.4,2.07,0.294,1
94643,225,440,18,2,4.8,1.02,0.344,1
94654,265,510,14,3,3.9,1.83,0.367,1
94659,425,380,18,3,4.5,0.55,0.126,1
94662,185,405,20,2,2.7,1.11,0.112,1
94669,310,465,18,3,6.0,1.51,0.501,1
94672,345,455,14,2,1.7999999999999998,2.03,0.143,1
94676,280,465,18,3,1.7999999999999998,1.32,0.04,1
94694,400,530,16,3,2.1,2.41,0.103,1
94699,365,575,12,3,4.5,1.13,0.35,1
94702,285,360,20,3,1.2,1.35,0.021,1
94708,230,370,18,1,2.7,1.14,0.282,1
94713,215,450,16,1,3.6,0.63,0.278,1
94722,440,375,16,1,1.2,1.74,0.102,1
94726,435,425,20,3,1.7999999999999998,0.97,0.026,1
94727,230,580,20,3,4.8,0.72,0.102,1
94743,330,510,14,3,4.5,0.86,0.227,1
94750,205,500,16,1,3.0,1.21,0.331,1
94751,310,495,14,2,3.9,0.97,0.294,1
94757,410,595,20,3,3.3,2.04,0.125,1
94779,325,465,12,3,1.7999999999999998,2.16,0.135,1
94790,330,450,20,2,0.8999999999999999,2.47,0.023,1
94794,145,515,18,1,3.6,1.06,0.33,1
94798,350,450,18,1,1.5,0.71,0.043,1
94813,425,405,14,1,2.4,1.23,0.343,1
94820,445,355,16,3,1.2,1.32,0.029,1
94832,435,390,18,2,4.5,2.21,0.718,1
94836,250,590,18,3,5.1,2.31,0.429,1
94840,220,545,16,2,5.7,1.86,0.859,1
94845,475,425,20,3,5.1,1.6,0.341,1
94847,465,600,18,3,5.1,2.13,0.373,1
94848,360,430,16,3,6.0,0.82,0.362,1
94850,155,465,16,1,5.1,0.83,0.719,1
94864,235,465,20,1,2.1,1.42,0.136,1
94867,275,585,18,1,2.1,1.71,0.154,1
94869,405,595,18,1,3.0,1.89,0.337,1
94875,445,575,16,2,4.5,2.48,0.655,1
94877,415,355,12,1,1.7999999999999998,1.21,0.294,1
94883,450,415,12,3,3.6,1.3,0.363,1
94886,170,515,12,2,3.3,0.59,0.168,1
94887,350,505,18,2,3.3,1.56,0.206,1
94888,160,365,18,1,4.5,1.07,0.764,1
94893,145,585,16,3,2.1,1.23,0.051,1
94894,335,535,12,3,3.0,1.47,0.219,1
94903,410,360,14,3,2.1,1.76,0.147,1
94922,290,465,18,2,2.4,1.11,0.086,1
94923,330,360,18,3,2.4,2.24,0.16,1
94927,330,445,16,2,1.7999999999999998,0.82,0.046,1
94931,425,525,14,2,2.7,0.91,0.123,1
94934,370,470,20,3,2.1,0.64,0.021,1
94940,470,420,16,3,3.3,0.54,0.073,1
94941,145,475,12,3,1.7999999999999998,0.98,0.063,1
94950,195,390,16,2,1.7999999999999998,0.51,0.035,1
94960,335,385,18,1,1.7999999999999998,1.94,0.201,1
94963,400,390,16,1,3.6,1.55,0.786,1
94968,170,515,14,3,4.5,1.14,0.311,1
94972,465,535,16,2,5.4,0.63,0.259,1
94977,315,355,12,1,1.2,2.46,0.267,1
94978,475,560,18,3,4.5,1.93,0.284,1
94982,225,560,20,3,2.4,2.18,0.08,1
94983,220,395,20,3,3.6,1.57,0.202,1
94984,310,525,14,3,1.7999999999999998,2.2,0.09,1
95003,205,360,18,3,5.7,0.54,0.234,1
95004,270,465,18,2,4.8,1.22,0.38,1
95005,475,410,12,1,2.4,0.77,0.285,1
95013,265,510,14,2,5.4,1.19,0.674,1
95015,185,470,12,2,1.5,1.17,0.076,1
95020,260,470,16,3,5.7,1.94,0.717,1
95032,170,560,14,3,4.2,2.22,0.48,1
95034,445,500,12,2,2.1,0.58,0.067,1
95044,430,405,16,2,1.2,0.8,0.022,1
95047,470,595,16,2,5.4,1.99,0.729,1
95048,235,535,20,2,5.7,1.26,0.395,1
95054,180,515,14,3,4.5,0.64,0.174,1
95057,145,555,20,2,6.0,2.01,0.706,1
95059,260,570,20,1,1.5,1.29,0.05,1
95062,215,445,16,3,2.7,1.72,0.155,1
95079,250,365,12,1,2.1,0.97,0.314,1
95086,310,370,20,1,4.5,1.19,0.666,1
95098,165,415,12,1,0.8999999999999999,1.74,0.091,1
95100,255,455,16,1,3.6,1.94,0.841,1
95105,365,360,18,3,5.7,2.48,0.987,1
95108,255,455,20,3,2.1,2.42,0.086,1
95109,450,555,16,2,0.8999999999999999,1.75,0.019,1
95111,150,560,14,1,3.3,0.65,0.248,1
95114,270,500,12,3,3.3,1.76,0.344,1
95117,490,565,14,3,4.2,1.58,0.321,1
95132,405,570,18,3,2.7,1.27,0.066,1
95135,435,385,18,1,3.3,0.71,0.245,1
95136,285,485,16,2,1.2,1.29,0.03,1
95143,150,480,14,3,3.0,1.57,0.209,1
95148,400,400,16,3,2.4,1.22,0.093,1
95151,480,570,12,3,2.7,0.59,0.066,1
95159,400,500,12,3,5.7,0.63,0.363,1
95177,265,485,20,1,4.8,1.59,0.752,1
95178,450,380,20,1,3.6,0.52,0.178,1
95181,320,595,16,3,1.7999999999999998,2.12,0.059,1
95187,470,550,18,3,5.7,1.99,0.479,1
95188,140,590,14,3,0.8999999999999999,2.04,0.019,1
95193,295,510,14,1,4.2,1.03,0.692,1
95198,380,450,16,2,3.9,1.45,0.377,1
95204,375,425,16,1,1.2,1.97,0.101,1
95206,215,390,20,1,3.3,1.74,0.503,1
95220,155,410,18,1,3.6,0.61,0.244,1
95224,205,590,18,1,2.4,1.79,0.21,1
95231,490,560,16,1,3.9,1.82,0.733,1
95248,250,400,12,3,1.7999999999999998,1.17,0.087,1
95256,275,425,20,3,2.7,0.83,0.053,1
95259,340,555,12,2,4.8,1.04,0.567,1
95260,225,595,16,1,2.4,0.79,0.115,1
95265,195,575,16,1,0.8999999999999999,2.27,0.048,1
95279,245,420,12,3,4.5,2.15,0.949,1
95288,495,540,20,2,5.7,1.71,0.508,1
95293,405,450,18,1,1.7999999999999998,0.88,0.076,1
95298,430,380,18,1,1.2,2.34,0.108,1
95306,355,395,14,1,2.1,2.44,0.536,1
95318,180,485,18,2,3.3,1.02,0.148,1
95322,450,475,12,1,3.9,1.06,0.887,1
95325,240,595,14,1,1.5,1.36,0.099,1
95334,460,515,18,3,5.7,1.04,0.27,1
95342,490,355,16,3,2.4,1.37,0.118,1
95343,320,565,20,2,3.3,0.81,0.078,1
95350,465,430,18,1,1.7999999999999998,1.78,0.162,1
95352,440,395,14,3,1.7999999999999998,1.07,0.059,1
95355,225,435,12,2,2.7,2.42,0.547,1
95356,300,495,12,2,4.2,1.92,0.907,1
95365,225,400,18,3,5.7,0.94,0.35,1
95367,210,425,14,2,3.0,1.13,0.244,1
95380,410,595,12,2,0.8999999999999999,1.75,0.031,1
95382,425,360,16,3,3.9,0.87,0.197,1
95383,410,550,16,1,2.7,0.76,0.15,1
95385,345,405,18,2,4.5,1.64,0.517,1
95389,185,525,20,1,4.2,2.47,0.833,1
95397,345,380,18,3,3.9,1.94,0.341,1
95402,410,475,18,3,3.3,2.08,0.199,1
95413,235,485,20,3,3.0,0.67,0.046,1
95414,325,440,18,1,3.6,1.56,0.558,1
95419,315,555,20,1,2.4,0.59,0.06,1
95420,370,395,20,1,1.5,1.21,0.069,1
95422,460,415,20,1,0.8999999999999999,1.89,0.037,1
95423,480,395,18,1,1.7999999999999998,1.29,0.129,1
95429,365,485,18,2,5.1,0.6,0.198,1
95434,370,535,16,2,3.0,1.24,0.158,1
95435,385,590,12,2,5.1,1.55,0.892,1
95443,340,360,20,2,5.4,1.27,0.55,1
95445,470,410,18,1,1.7999999999999998,1.33,0.127,1
95461,365,535,14,1,4.8,0.54,0.449,1
95463,245,485,20,1,2.7,1.45,0.218,1
95466,260,535,20,3,3.6,1.73,0.149,1
95467,485,485,12,3,4.8,2.2,0.923,1
95481,255,365,20,2,5.7,0.94,0.46,1
95489,490,535,18,2,2.1,1.48,0.073,1
95491,385,445,14,1,1.5,1.25,0.123,1
95495,420,380,18,2,3.6,0.83,0.178,1
95501,360,465,12,3,3.9,1.92,0.561,1
95502,200,410,14,2,3.3,0.97,0.264,1
95511,230,580,20,2,3.3,1.75,0.168,1
95513,155,465,20,1,3.6,1.64,0.472,1
95517,275,460,16,3,2.1,0.56,0.029,1
95526,325,370,14,3,5.7,0.69,0.418,1
95528,440,380,16,2,4.5,1.2,0.498,1
95532,480,360,12,2,3.3,1.33,0.539,1
95550,315,555,16,3,3.3,1.84,0.187,1
95555,185,510,20,2,3.6,0.55,0.075,1
95563,300,595,18,3,5.1,1.67,0.303,1
95569,380,525,18,2,1.7999999999999998,1.96,0.074,1
95580,350,555,20,1,4.8,1.27,0.514,1
95585,230,355,14,3,5.1,1.06,0.554,1
95586,210,450,16,2,1.7999999999999998,1.06,0.061,1
95592,250,390,20,2,3.3,0.94,0.143,1
95593,405,520,16,1,1.5,2.31,0.149,1
95595,315,580,20,2,3.9,1.28,0.168,1
95599,300,575,20,3,3.9,0.59,0.054,1
95603,310,385,14,1,2.1,1.3,0.295,1
95605,350,505,18,1,5.7,0.53,0.409,1
95616,310,580,14,3,5.1,0.66,0.195,1
95617,485,375,14,3,1.2,1.1,0.028,1
95618,260,355,18,2,3.6,1.59,0.382,1
95619,200,390,20,2,4.8,1.27,0.42,1
95623,420,470,12,3,1.7999999999999998,1.49,0.091,1
95626,170,375,20,3,3.0,1.05,0.108,1
95629,185,570,16,3,5.7,1.12,0.342,1
95656,380,545,16,1,1.2,1.75,0.069,1
95665,220,465,20,2,1.5,2.4,0.062,1
95667,255,490,18,2,4.2,2.31,0.521,1
95673,255,420,18,3,5.7,1.39,0.479,1
95687,385,425,20,2,5.1,0.55,0.173,1
95691,270,515,20,3,2.1,1.87,0.057,1
95696,360,510,20,2,2.1,2.29,0.1,1
95702,380,500,16,2,1.2,0.61,0.013,1
95703,490,455,20,1,3.9,2.34,0.769,1
95707,200,510,20,1,2.4,0.82,0.093,1
95708,215,475,12,2,1.2,0.85,0.035,1
95711,295,560,14,2,5.7,0.52,0.296,1
95718,265,585,12,2,3.6,2.05,0.598,1
95721,335,460,14,2,5.4,1.23,0.773,1
95725,245,380,14,1,3.6,0.68,0.462,1
95728,270,475,16,1,0.8999999999999999,1.88,0.048,1
95729,380,580,16,2,4.8,1.75,0.524,1
95733,435,445,12,1,1.7999999999999998,0.97,0.185,1
95739,275,575,16,3,5.7,2.33,0.683,1
95744,455,355,12,3,5.4,0.61,0.454,1
95747,470,450,18,3,4.2,0.72,0.118,1
95753,345,425,18,1,3.9,1.33,0.58,1
95761,275,490,16,3,6.0,2.02,0.785,1
95771,310,415,16,3,3.0,1.49,0.173,1
95776,320,435,12,1,3.9,1.03,0.949,1
95780,355,490,18,2,5.4,2.22,0.813,1
95797,270,455,18,2,3.0,2.35,0.293,1
95813,240,450,20,3,4.8,2.22,0.424,1
95819,160,455,16,2,1.7999999999999998,0.77,0.045,1
95824,210,445,20,3,5.1,1.87,0.419,1
95831,175,570,12,3,3.6,1.11,0.229,1
95847,240,515,14,2,2.7,1.42,0.2,1
95852,380,470,20,2,4.8,1.77,0.441,1
95857,205,415,16,2,4.5,1.95,0.766,1
95859,215,370,14,1,3.3,0.69,0.407,1
95865,495,530,20,2,5.4,1.53,0.416,1
95867,270,470,20,1,3.0,1.87,0.358,1
95870,420,535,14,3,4.8,1.35,0.382,1
95873,215,355,14,3,1.7999999999999998,0.99,0.065,1
95874,160,390,12,3,1.2,1.86,0.065,1
95886,180,390,12,2,3.0,2.42,0.769,1
95892,200,360,12,2,2.7,1.05,0.294,1
95893,450,585,18,3,5.1,2.02,0.365,1
95902,305,415,14,3,1.2,1.21,0.029,1
95906,500,490,20,1,3.0,0.89,0.16,1
95907,395,555,16,3,2.4,1.81,0.096,1
95908,340,575,12,1,4.2,0.82,0.653,1
95909,380,495,14,3,4.5,0.8,0.217,1
95911,285,380,12,1,3.0,1.42,0.895,1
95932,365,450,16,3,1.2,2.27,0.038,1
95941,325,505,12,2,4.5,1.27,0.673,1
95953,205,480,16,3,1.5,2.1,0.054,1
95960,450,415,18,3,4.5,1.18,0.243,1
95979,395,540,18,3,1.7999999999999998,1.88,0.046,1
95980,220,560,16,1,0.8999999999999999,2.44,0.053,1
95983,220,550,16,2,3.9,1.73,0.37,1
95996,425,390,16,3,1.5,0.6,0.018,1
95997,260,585,20,1,5.4,1.03,0.502,1
96001,355,445,18,3,3.9,1.11,0.162,1
96003,470,515,12,2,1.5,1.21,0.069,1
96005,405,450,20,1,2.1,0.6,0.058,1
96007,165,590,18,2,1.5,1.15,0.028,1
96008,175,390,16,2,5.1,1.67,0.919,1
96015,365,565,20,1,1.5,2.33,0.09,1
96025,175,495,12,3,3.6,1.04,0.25,1
96038,330,435,18,2,4.2,2.47,0.627,1
96040,480,595,18,2,4.2,2.3,0.407,1
96055,245,505,16,1,3.6,1.74,0.675,1
96059,235,380,12,1,3.0,1.53,0.968,1
96060,145,385,12,2,0.8999999999999999,1.96,0.057,1
96082,430,505,18,3,2.4,1.3,0.061,1
96084,275,450,14,1,1.7999999999999998,1.77,0.25,1
96087,170,555,14,1,2.7,1.21,0.311,1
96098,495,365,14,3,3.0,0.63,0.105,1
96107,490,470,20,3,1.5,1.7,0.028,1
96111,310,525,16,3,1.7999999999999998,1.56,0.05,1
96117,490,400,16,3,6.0,1.09,0.513,1
96125,475,495,18,3,2.1,1.18,0.043,1
96129,310,435,18,3,3.6,2.34,0.302,1
96131,200,515,20,3,2.4,2.24,0.093,1
96136,255,500,14,2,5.1,1.78,0.92,1
96141,240,355,14,2,3.9,1.31,0.58,1
96146,465,455,20,3,5.1,1.25,0.247,1
96153,230,580,18,1,5.1,0.54,0.29,1
96156,235,465,14,3,5.4,0.6,0.258,1
96166,220,495,12,1,1.2,1.54,0.118,1
96176,230,405,20,1,2.1,2.39,0.267,1
96177,265,370,12,1,1.2,0.75,0.078,1
96180,320,485,12,2,2.1,1.25,0.151,1
96185,395,440,20,2,4.8,1.5,0.402,1
96206,415,410,20,2,5.7,1.69,0.69,1
96212,255,560,20,3,2.7,0.92,0.042,1
96215,260,500,18,3,1.7999999999999998,0.79,0.022,1
96223,190,570,16,2,3.3,0.9,0.134,1
96224,185,385,16,3,2.1,1.44,0.095,1
96233,195,440,18,2,2.4,0.7,0.06,1
96235,285,410,18,3,1.7999999999999998,2.36,0.082,1
96238,275,480,14,2,4.5,1.61,0.675,1
96241,500,365,16,2,4.5,1.87,0.807,1
96245,260,430,18,3,4.5,1.88,0.392,1
96260,435,390,12,2,1.2,2.01,0.099,1
96280,460,375,12,3,1.2,1.86,0.064,1
96288,185,415,20,3,6.0,0.83,0.29,1
96290,475,450,18,2,4.2,2.24,0.538,1
96301,165,600,16,2,1.2,2.35,0.044,1
96311,340,485,18,1,3.6,2.27,0.73,1
96323,275,575,16,2,4.5,0.73,0.196,1
96333,480,360,18,3,4.2,2.35,0.495,1
96344,340,535,20,1,3.0,0.73,0.12,1
96351,260,540,16,3,3.9,0.53,0.078,1
96353,460,535,12,3,3.6,1.28,0.273,1
96355,185,515,14,3,5.4,1.38,0.538,1
96356,450,485,20,2,1.5,0.54,0.013,1
96366,420,420,20,2,5.4,1.22,0.434,1
96368,340,380,14,2,2.1,1.35,0.158,1
96369,480,590,12,3,4.8,1.33,0.454,1
96370,300,360,20,1,2.1,1.57,0.198,1
96372,440,440,16,3,4.2,2.4,0.501,1
96377,150,535,12,3,0.8999999999999999,2.11,0.029,1
96383,500,490,14,2,3.0,2.22,0.398,1
96411,375,595,16,2,1.2,1.24,0.023,1
96417,225,595,18,2,5.1,1.44,0.389,1
96421,320,375,20,1,1.5,0.77,0.047,1
96427,185,565,18,2,2.7,0.52,0.042,1
96432,285,405,20,3,3.3,1.51,0.151,1
96434,390,395,14,2,5.7,0.76,0.625,1
96435,210,500,12,2,2.7,0.74,0.144,1
96436,245,390,12,2,2.7,1.08,0.274,1
96437,250,515,18,2,1.2,0.72,0.013,1
96450,245,410,18,1,5.1,0.67,0.526,1
96451,355,355,16,2,3.6,0.79,0.229,1
96458,220,505,16,1,3.9,1.46,0.667,1
96459,240,500,20,3,4.8,1.53,0.257,1
96463,190,395,12,2,2.7,0.74,0.187,1
96475,380,535,20,1,2.1,1.58,0.127,1
96479,465,460,18,1,5.4,1.16,0.882,1
96481,170,450,18,3,2.4,1.13,0.068,1
96485,495,370,16,2,5.1,1.13,0.618,1
96491,295,360,14,3,4.8,0.96,0.428,1
96494,145,400,20,2,1.2,1.29,0.027,1
96496,280,365,12,2,3.9,0.96,0.544,1
96512,215,465,18,1,4.2,0.9,0.419,1
96513,285,405,18,1,3.0,2.19,0.599,1
96515,370,490,16,2,4.8,2.06,0.74,1
96517,445,390,18,3,1.5,0.69,0.017,1
96527,500,575,20,3,1.2,1.04,0.009,1
96529,405,480,16,1,2.7,1.43,0.326,1
96531,405,355,20,2,2.1,0.9,0.059,1
96543,155,455,18,3,1.5,1.22,0.029,1
96545,420,480,18,3,1.5,1.54,0.03,1
96551,495,430,18,3,2.1,0.51,0.022,1
96555,335,450,14,2,2.4,0.79,0.1,1
96562,165,455,16,2,2.1,1.43,0.112,1
96564,465,535,14,2,2.1,1.85,0.148,1
96569,245,375,12,2,1.2,0.57,0.03,1
96575,155,500,14,2,2.4,1.55,0.182,1
96586,280,525,12,2,3.9,1.62,0.621,1
96587,315,425,16,3,4.5,1.75,0.445,1
96589,330,595,18,2,2.1,1.63,0.073,1
96603,140,575,14,2,5.4,1.19,0.61,1
96607,270,525,20,2,1.2,1.24,0.017,1
96617,315,505,20,1,3.0,1.16,0.204,1
96620,465,585,14,3,2.4,2.18,0.14,1
96623,390,465,12,3,1.5,1.81,0.078,1
96627,460,530,18,1,2.7,0.58,0.095,1
96629,285,370,16,1,3.9,0.62,0.394,1
96631,420,575,14,2,5.4,1.47,0.723,1
96635,155,410,16,3,3.9,2.4,0.521,1
96645,210,585,18,2,3.9,2.28,0.368,1
96664,270,565,20,2,1.2,2.23,0.029,1
96681,475,415,18,1,3.0,0.85,0.223,1
96684,225,590,12,3,1.2,0.76,0.017,1
96687,195,385,14,2,1.5,0.79,0.048,1
96691,445,490,18,3,3.9,2.24,0.288,1
96692,240,505,20,2,5.4,1.14,0.342,1
96694,480,445,14,2,3.9,0.96,0.323,1
96702,255,550,12,2,3.9,0.57,0.208,1
96709,180,465,20,2,1.2,2.09,0.035,1
96717,340,560,20,3,3.0,1.08,0.06,1
96720,175,500,16,1,3.6,1.28,0.507,1
96725,160,595,14,2,3.9,1.71,0.437,1
96728,205,475,18,2,1.7999999999999998,1.06,0.046,1
96730,260,455,16,3,2.4,1.12,0.076,1
96731,345,410,18,2,2.1,0.57,0.039,1
96734,205,490,20,2,6.0,2.22,0.866,1
96740,360,500,16,3,3.9,0.89,0.14,1
96748,420,460,18,2,3.6,2.17,0.376,1
96754,190,475,18,3,3.6,1.85,0.228,1
96756,310,355,16,2,2.7,1.51,0.248,1
96768,220,560,16,2,4.2,2.35,0.572,1
96770,245,535,12,2,2.7,2.03,0.367,1
96773,375,385,20,2,5.7,2.07,0.915,1
96775,175,355,18,1,2.4,1.42,0.296,1
96786,390,540,18,1,5.1,1.35,0.773,1
96805,440,415,18,2,3.9,1.2,0.273,1
96806,415,415,14,2,1.5,0.99,0.053,1
96810,255,370,16,3,4.8,0.69,0.239,1
96812,480,560,18,2,3.6,0.54,0.075,1
96816,230,465,18,2,2.4,2.01,0.158,1
96818,210,420,14,2,4.5,0.65,0.32,1
96820,210,585,14,3,1.5,1.5,0.039,1
96822,195,440,20,2,2.1,0.75,0.041,1
96823,420,560,16,1,0.8999999999999999,1.0,0.021,1
96824,490,560,16,3,3.6,0.53,0.062,1
96849,450,355,18,3,3.0,2.02,0.222,1
96854,305,540,20,3,1.2,2.12,0.02,1
96867,290,540,12,2,2.4,1.11,0.156,1
96868,265,570,12,2,4.5,0.99,0.464,1
96872,360,440,14,1,2.4,1.05,0.269,1
96873,175,580,18,2,2.1,1.99,0.095,1
96874,200,595,20,3,1.5,0.71,0.01,1
96875,405,585,14,2,3.9,0.99,0.25,1
96877,335,385,16,2,1.2,1.24,0.036,1
96885,260,575,20,1,5.1,0.96,0.425,1
96887,220,515,14,3,3.6,2.18,0.373,1
96889,250,430,18,1,2.7,2.43,0.506,1
96891,475,585,14,2,1.7999999999999998,2.18,0.117,1
96894,405,490,12,3,2.4,1.91,0.199,1
96897,195,570,14,3,2.1,1.85,0.097,1
96913,310,410,20,3,5.7,0.94,0.273,1
96915,410,370,12,3,4.8,1.38,0.778,1
96918,175,420,16,3,1.7999999999999998,1.47,0.065,1
96935,230,515,18,1,1.5,2.47,0.131,1
96937,470,480,16,1,0.8999999999999999,2.49,0.063,1
96938,295,545,14,3,3.9,1.2,0.223,1
96946,295,435,20,2,5.7,2.35,0.919,1
96948,290,525,18,3,3.0,0.97,0.07,1
96961,255,375,18,3,2.1,1.29,0.069,1
96962,440,400,12,1,2.7,1.95,0.938,1
96972,450,445,16,3,3.6,0.55,0.083,1
96978,445,445,18,3,3.0,1.89,0.16,1
96985,490,425,14,1,2.7,1.24,0.415,1
96988,230,500,18,3,4.2,1.75,0.269,1
96991,240,355,20,1,3.9,2.18,0.975,1
96992,370,510,14,2,2.4,2.49,0.276,1
96994,490,355,20,2,3.6,2.11,0.401,1
96995,345,520,14,2,1.7999999999999998,0.77,0.047,1
96997,430,580,16,2,4.2,0.59,0.135,1
97001,190,555,18,2,5.1,2.04,0.603,1
97003,260,485,18,3,2.7,2.39,0.155,1
97006,230,495,12,3,3.3,0.93,0.185,1
97008,490,445,18,1,1.7999999999999998,2.13,0.187,1
97010,155,520,20,3,3.9,2.31,0.264,1
97012,285,590,20,2,3.3,0.9,0.083,1
97016,360,355,16,3,4.8,2.49,0.877,1
97017,445,590,16,2,0.8999999999999999,1.15,0.012,1
97020,195,570,18,3,1.7999999999999998,1.76,0.044,1
97021,365,400,12,2,2.4,1.16,0.224,1
97033,375,465,18,2,3.0,2.39,0.285,1
97034,420,595,14,2,5.1,0.78,0.33,1
97036,225,465,18,3,4.2,2.15,0.362,1
97038,160,420,16,3,2.1,1.75,0.106,1
97039,310,370,18,2,2.4,1.31,0.131,1
97043,345,500,12,3,1.5,1.28,0.051,1
97049,305,385,12,1,2.7,1.45,0.729,1
97056,380,520,14,2,2.4,1.64,0.178,1
97059,185,390,18,3,1.7999999999999998,0.67,0.027,1
97062,220,570,16,3,3.9,0.93,0.131,1
97071,490,420,20,1,0.8999999999999999,1.22,0.023,1
97077,140,500,12,1,2.4,1.44,0.44,1
97078,370,560,18,2,5.1,1.7,0.478,1
97079,435,525,14,2,4.2,1.19,0.39,1
97085,325,425,14,3,1.2,2.04,0.047,1
97097,280,500,14,2,1.5,1.96,0.087,1
97099,310,365,14,3,3.3,0.54,0.112,1
97103,355,555,20,2,2.7,1.86,0.122,1
97116,300,590,14,1,2.7,1.42,0.338,1
97117,425,485,18,1,3.9,0.65,0.244,1
97123,290,435,16,1,2.7,1.85,0.472,1
97134,325,565,18,1,3.9,1.08,0.346,1
97135,425,430,14,2,2.1,1.08,0.11,1
97136,275,450,20,3,5.1,0.95,0.201,1
97137,270,470,20,3,2.7,1.28,0.072,1
97140,290,460,18,2,4.8,2.04,0.64,1
97142,285,535,14,3,5.7,1.36,0.551,1
97145,350,370,20,2,5.4,0.64,0.268,1
97146,420,530,16,3,0.8999999999999999,1.4,0.011,1
97147,420,520,18,3,1.2,1.87,0.021,1
97151,200,435,12,2,1.5,2.29,0.161,1
